2012;14.08.2012;10:00:39;1017.3;9.305;69.8;17.9
2012;14.08.2012;10:20:39;1017.3;9.174;69.7;17.7
2012;14.08.2012;10:40:38;1017.3;9.192;66;18.6
2012;14.08.2012;11:00:39;1017.2;9.154;64.1;19
2012;14.08.2012;11:20:38;1017.1;7.654;46.6;21.3
2012;14.08.2012;11:40:39;1017;7.725;47.6;21.1
2012;14.08.2012;12:00:39;1017;7.76;48.7;20.8
2012;14.08.2012;12:20:39;1017;7.631;48.2;20.7
2012;14.08.2012;13:20:39;1017.8;9.453;73.2;17.4
2012;14.08.2012;13:40:39;1018.1;9.524;77.6;16.6
2012;14.08.2012;14:00:40;1018.2;9.632;80.5;16.2
2012;14.08.2012;14:20:39;1018.3;9.517;81.1;15.9
2012;14.08.2012;14:40:38;1018.1;9.481;81.3;15.8
2012;14.08.2012;15:00:39;1018;9.5;77.4;16.6
2012;14.08.2012;15:20:39;1018;9.172;72.9;17
2012;14.08.2012;16:00:39;1017.8;9.843;75.7;17.5
2012;14.08.2012;16:20:39;1017.7;9.35;71.5;17.6
2012;14.08.2012;16:40:39;1017.9;9.575;77.5;16.7
2012;14.08.2012;17:00:39;1018;9.027;82.6;14.8
2012;14.08.2012;17:20:39;1018.1;9.217;82.7;15.1
2012;14.08.2012;17:40:38;1018;9.249;85.7;14.6
2012;14.08.2012;18:00:39;1018.2;9.394;83.2;15.3
2012;14.08.2012;18:20:38;1018.1;9.042;77.1;15.9
2012;14.08.2012;19:00:39;1017.8;9.117;77.7;15.9
2012;14.08.2012;19:20:39;1017.6;9.237;77.7;16.1
2012;14.08.2012;20:00:39;1017.8;9.187;77.3;16.1
2012;14.08.2012;20:20:39;1017.9;9.021;77.4;15.8
2012;14.08.2012;21:00:40;1018.2;8.925;78.1;15.5
2012;14.08.2012;21:20:39;1018.6;8.365;79.7;14.2
2012;14.08.2012;21:40:39;1019;8.148;81.3;13.5
2012;14.08.2012;22:00:39;1019.2;8.077;85.5;12.6
2012;14.08.2012;22:20:40;1019.2;7.875;84.5;12.4
2012;14.08.2012;23:00:39;1019.5;7.374;79.2;12.4
2012;14.08.2012;23:20:39;1019.5;7.373;79.2;12.4
2012;14.08.2012;23:40:39;1019.6;7.338;77.8;12.6
2012;15.08.2012;00:00:41;1019.8;7.444;77.9;12.8
2012;15.08.2012;00:20:39;1019.9;7.704;82.2;12.5
2012;15.08.2012;00:40:39;1019.9;7.803;86.6;11.9
2012;15.08.2012;01:00:39;1020;8.005;86.5;12.3
2012;15.08.2012;01:20:39;1020;8.013;84.9;12.6
2012;15.08.2012;01:40:38;1020;7.965;84.4;12.6
2012;15.08.2012;02:00:39;1020;7.955;83.2;12.8
2012;15.08.2012;02:20:39;1020;7.936;83;12.8
2012;15.08.2012;02:40:39;1020;7.827;84.6;12.3
2012;15.08.2012;03:00:39;1020;7.756;83.3;12.4
2012;15.08.2012;03:20:39;1019.9;7.755;85.5;12
2012;15.08.2012;03:40:39;1019.8;7.825;87.4;11.8
2012;15.08.2012;04:00:39;1019.9;7.975;87.9;12
2012;15.08.2012;04:20:39;1020;7.867;85.6;12.2
2012;15.08.2012;04:40:38;1020.1;7.727;84.1;12.2
2012;15.08.2012;05:00:39;1020.1;7.653;83.3;12.2
2012;15.08.2012;05:20:40;1020.2;7.546;82.7;12.1
2012;15.08.2012;05:40:38;1020.4;7.412;81.8;12
2012;15.08.2012;06:00:38;1020.6;7.355;81.2;12
2012;15.08.2012;06:20:39;1020.6;7.376;80.9;12.1
2012;15.08.2012;06:40:39;1020.8;7.354;81.2;12
2012;15.08.2012;07:00:39;1020.9;7.384;81;12.1
2012;15.08.2012;07:20:39;1020.9;7.371;79.8;12.3
2012;15.08.2012;07:40:40;1020.9;7.327;78.3;12.5
2012;15.08.2012;08:00:40;1020.9;7.425;78.3;12.7
2012;15.08.2012;08:20:39;1020.8;7.358;75.1;13.2
2012;15.08.2012;08:40:39;1020.8;7.235;72.9;13.4
2012;15.08.2012;09:00:40;1020.9;7.209;73.6;13.2
2012;15.08.2012;09:20:41;1020.9;7.279;74.3;13.2
2012;15.08.2012;09:40:40;1020.8;7.438;76.4;13.1
2012;15.08.2012;10:00:39;1020.9;7.469;73.3;13.8
2012;15.08.2012;10:20:39;1021;7.505;71.3;14.3
2012;15.08.2012;10:40:39;1021.1;7.175;69.1;14.1
2012;15.08.2012;11:00:41;1021.1;7.522;70.1;14.6
2012;15.08.2012;11:20:41;1021.1;7.533;69.3;14.8
2012;15.08.2012;11:40:39;1021.1;7.487;68;15
2012;15.08.2012;12:00:40;1021.1;7.588;69.8;14.8
2012;15.08.2012;12:20:39;1021.2;7.902;73.6;14.6
2012;15.08.2012;12:40:39;1021.2;7.931;76.3;14.1
2012;15.08.2012;13:00:41;1021.4;8.198;80.4;13.8
2012;15.08.2012;13:20:39;1021.4;8.45;82.3;13.9
2012;15.08.2012;13:40:39;1021.4;8.233;79.7;14
2012;15.08.2012;14:00:40;1021.4;8.544;79;14.7
2012;15.08.2012;14:20:40;1021.3;7.987;72.5;15
2012;15.08.2012;14:40:39;1021.3;7.696;69;15.2
2012;15.08.2012;15:00:39;1021.4;7.499;66.4;15.4
2012;15.08.2012;15:20:39;1021.4;7.975;67.9;16
2012;15.08.2012;15:40:40;1021.4;7.647;61.9;16.8
2012;15.08.2012;16:00:39;1021.3;7.275;59.3;16.7
2012;15.08.2012;16:20:39;1021.3;7.403;61.1;16.5
2012;15.08.2012;16:40:39;1021.3;7.241;59.4;16.6
2012;15.08.2012;17:00:39;1021.5;7.258;60.7;16.3
2012;15.08.2012;17:20:39;1021.5;7.367;61.6;16.3
2012;15.08.2012;18:00:40;1021.6;7.415;63.2;16
2012;15.08.2012;18:20:40;1021.7;7.697;66;15.9
2012;15.08.2012;18:40:39;1021.8;7.342;62.2;16.1
2012;15.08.2012;19:00:39;1021.8;7.268;60.8;16.3
2012;15.08.2012;19:20:39;1021.8;7.378;62.1;16.2
2012;15.08.2012;19:40:39;1021.9;7.377;62.5;16.1
2012;15.08.2012;20:00:40;1022;7.553;64.8;15.9
2012;15.08.2012;20:20:40;1022.1;7.499;65.6;15.6
2012;15.08.2012;21:00:40;1022.3;7.478;68;15
2012;15.08.2012;21:40:38;1022.6;7.598;70.9;14.6
2012;15.08.2012;22:00:39;1022.7;7.606;71.9;14.4
2012;15.08.2012;22:20:39;1022.8;7.615;72;14.4
2012;15.08.2012;23:00:42;1022.8;7.558;74.3;13.8
2012;15.08.2012;23:20:40;1022.9;7.563;73.4;14
2012;15.08.2012;23:40:39;1022.9;7.577;74.5;13.8
2012;16.08.2012;00:00:40;1022.9;7.579;75;13.7
2012;16.08.2012;00:20:40;1022.9;7.792;78.6;13.4
2012;16.08.2012;00:40:39;1022.9;8.069;81.9;13.3
2012;16.08.2012;01:00:41;1022.9;8.106;81.2;13.5
2012;16.08.2012;01:20:40;1022.8;8.137;81.5;13.5
2012;16.08.2012;01:40:39;1022.8;8.182;81.4;13.6
2012;16.08.2012;02:00:40;1022.7;8.185;82.5;13.4
2012;16.08.2012;02:20:39;1022.5;8.212;83.3;13.3
2012;16.08.2012;02:40:39;1022.4;8.272;82.8;13.5
2012;16.08.2012;03:00:41;1022.2;8.281;81.8;13.7
2012;16.08.2012;03:20:41;1022.1;8.248;82;13.6
2012;16.08.2012;03:40:39;1021.9;8.27;82.2;13.6
2012;16.08.2012;04:00:39;1021.7;8.251;82;13.6
2012;16.08.2012;04:20:39;1021.6;8.307;82;13.7
2012;16.08.2012;04:40:39;1021.4;8.402;84;13.5
2012;16.08.2012;05:00:38;1021.3;8.493;86;13.3
2012;16.08.2012;05:20:39;1021.2;8.624;87.3;13.3
2012;16.08.2012;05:40:38;1021.2;8.594;87;13.3
2012;16.08.2012;06:00:40;1021.2;8.586;87.5;13.2
2012;16.08.2012;06:20:39;1021.3;8.586;87.5;13.2
2012;16.08.2012;06:40:39;1021.4;8.637;88.6;13.1
2012;16.08.2012;07:00:39;1021.4;8.688;89.7;13
2012;16.08.2012;07:20:39;1021.5;8.783;89.5;13.2
2012;16.08.2012;07:40:40;1021.6;8.862;90.3;13.2
2012;16.08.2012;08:00:39;1021.7;8.839;89.5;13.3
2012;16.08.2012;08:20:39;1021.8;8.936;89.3;13.5
2012;16.08.2012;08:40:39;1021.9;9.197;90.1;13.8
2012;16.08.2012;09:00:40;1022;9.464;90.9;14.1
2012;16.08.2012;09:20:40;1022.2;9.326;86.2;14.7
2012;16.08.2012;09:40:39;1022.3;9.364;86;14.8
2012;16.08.2012;10:00:41;1022.4;9.335;84.1;15.1
2012;16.08.2012;10:20:39;1022.6;9.224;82.6;15.2
2012;16.08.2012;10:40:39;1022.7;9.449;81.4;15.8
2012;16.08.2012;11:00:39;1022.8;9.107;78.5;15.8
2012;16.08.2012;11:20:39;1022.9;9.553;78.2;16.6
2012;16.08.2012;11:40:41;1022.9;8.807;75;16
2012;16.08.2012;12:00:40;1022.9;8.966;73;16.7
2012;16.08.2012;12:20:40;1022.9;8.835;71.5;16.8
2012;16.08.2012;12:40:39;1022.9;8.802;72.6;16.5
2012;16.08.2012;13:00:39;1022.9;8.698;71.3;16.6
2012;16.08.2012;13:40:39;1022.9;8.962;73.9;16.5
2012;16.08.2012;14:00:39;1022.9;8.849;77.3;15.6
2012;16.08.2012;14:20:39;1022.9;9.689;79.3;16.6
2012;16.08.2012;14:40:39;1022.9;9.039;72.2;17
2012;16.08.2012;15:00:42;1022.9;8.729;70.2;16.9
2012;16.08.2012;15:20:39;1022.9;8.772;71.9;16.6
2012;16.08.2012;15:40:39;1022.9;8.891;72.4;16.7
2012;16.08.2012;16:00:39;1022.8;8.957;72;16.9
2012;16.08.2012;16:20:39;1022.7;8.679;64.7;18.1
2012;16.08.2012;16:40:39;1022.6;8.585;64;18.1
2012;16.08.2012;17:00:40;1022.6;8.716;66.2;17.8
2012;16.08.2012;17:20:39;1022.5;8.848;65.1;18.3
2012;16.08.2012;17:40:39;1022.4;8.916;66;18.2
2012;16.08.2012;18:00:39;1022.4;8.805;65.6;18.1
2012;16.08.2012;18:20:39;1022.2;8.849;65.5;18.2
2012;16.08.2012;19:00:39;1021.9;9.044;66.9;18.2
2012;16.08.2012;19:20:39;1021.8;9.278;68.6;18.2
2012;16.08.2012;19:40:41;1021.7;8.968;67.6;17.9
2012;16.08.2012;20:20:40;1021.6;8.904;70.6;17.1
2012;16.08.2012;21:00:41;1021.8;9.001;73.2;16.7
2012;16.08.2012;21:40:41;1022;8.983;76.4;16
2012;16.08.2012;22:00:39;1022;9.09;77.8;15.9
2012;16.08.2012;22:20:39;1022;8.938;78;15.6
2012;16.08.2012;22:40:39;1021.9;8.823;77.5;15.5
2012;16.08.2012;23:00:39;1021.9;8.789;78.2;15.3
2012;16.08.2012;23:20:39;1021.9;8.742;79.3;15
2012;16.08.2012;23:40:39;1021.8;9.043;79.9;15.4
2012;17.08.2012;00:00:42;1021.7;8.665;78.6;15
2012;17.08.2012;00:20:39;1021.7;8.716;80.6;14.7
2012;17.08.2012;00:40:39;1021.7;8.729;80.2;14.8
2012;17.08.2012;01:00:39;1021.7;8.66;80.6;14.6
2012;17.08.2012;01:20:40;1021.6;8.794;81.3;14.7
2012;17.08.2012;01:40:39;1021.5;8.667;83.3;14.1
2012;17.08.2012;02:00:39;1021.3;8.474;84.7;13.5
2012;17.08.2012;02:20:40;1021.1;8.712;83.7;14.1
2012;17.08.2012;02:40:39;1021;8.566;86.7;13.3
2012;17.08.2012;03:00:39;1020.8;8.457;87.3;13
2012;17.08.2012;03:20:39;1020.8;8.349;87.9;12.7
2012;17.08.2012;03:40:40;1020.7;8.334;88.9;12.5
2012;17.08.2012;04:00:40;1020.6;8.624;88.4;13.1
2012;17.08.2012;04:20:39;1020.5;8.782;89.4;13.2
2012;17.08.2012;04:40:39;1020.5;8.346;89.6;12.4
2012;17.08.2012;05:00:39;1020.5;8.582;90.3;12.7
2012;17.08.2012;05:20:40;1020.5;8.742;89;13.2
2012;17.08.2012;05:40:39;1020.5;8.78;88.8;13.3
2012;17.08.2012;06:00:40;1020.5;8.717;91.1;12.8
2012;17.08.2012;06:20:39;1020.4;8.864;91.4;13
2012;17.08.2012;06:40:39;1020.5;8.505;89.5;12.7
2012;17.08.2012;07:00:43;1020.5;8.494;88.8;12.8
2012;17.08.2012;07:40:39;1020.6;8.462;87.9;12.9
2012;17.08.2012;08:00:39;1020.7;8.617;89.5;12.9
2012;17.08.2012;08:20:41;1020.7;8.357;83.5;13.5
2012;17.08.2012;08:40:39;1020.8;8.317;81.5;13.8
2012;17.08.2012;09:00:39;1020.8;8.498;80.6;14.3
2012;17.08.2012;09:20:39;1020.8;8.522;80.3;14.4
2012;17.08.2012;09:40:41;1020.8;9.02;81.7;15
2012;17.08.2012;10:00:39;1020.9;8.832;79;15.2
2012;17.08.2012;10:20:39;1020.8;8.653;74.5;15.8
2012;17.08.2012;10:40:40;1020.8;8.89;74.1;16.3
2012;17.08.2012;11:00:39;1020.7;8.688;72.9;16.2
2012;17.08.2012;11:20:39;1020.7;8.458;71;16.2
2012;17.08.2012;11:40:39;1020.7;8.436;65.2;17.5
2012;17.08.2012;12:00:39;1020.5;8.662;60.9;19
2012;17.08.2012;12:20:41;1020.4;8.168;54;20
2012;17.08.2012;12:40:39;1020.2;8.809;57.1;20.3
2012;17.08.2012;13:00:39;1020.2;9.024;56.7;20.8
2012;17.08.2012;13:20:40;1020.1;9.184;58.4;20.6
2012;17.08.2012;13:40:39;1019.9;9.034;53.7;21.7
2012;17.08.2012;14:00:39;1019.9;9.239;53.9;22
2012;17.08.2012;14:20:39;1019.7;9.197;53;22.2
2012;17.08.2012;14:40:40;1019.7;9.461;54.5;22.2
2012;17.08.2012;15:00:40;1019.5;9.451;54.1;22.3
2012;17.08.2012;15:20:39;1019.4;9.656;52;23.3
2012;17.08.2012;15:40:40;1019.2;10.043;54.7;23.1
2012;17.08.2012;16:00:39;1019.1;10.017;53.9;23.3
2012;17.08.2012;16:20:39;1019;9.743;51.5;23.6
2012;17.08.2012;16:40:39;1018.8;10.83;56.8;23.7
2012;17.08.2012;17:00:39;1018.7;11.268;59.4;23.6
2012;17.08.2012;17:20:39;1018.5;10.922;57.6;23.6
2012;17.08.2012;17:40:40;1018.4;10.914;57.9;23.5
2012;17.08.2012;18:00:40;1018.3;10.781;57.2;23.5
2012;17.08.2012;18:20:40;1018.2;11.162;59.9;23.3
2012;17.08.2012;18:40:39;1018.1;10.978;60;23
2012;17.08.2012;19:00:39;1018.1;11.24;63.3;22.5
2012;17.08.2012;19:40:39;1018.1;11.248;65.7;21.9
2012;17.08.2012;20:00:40;1018.1;11.326;68.2;21.4
2012;17.08.2012;20:20:39;1018.2;11.43;70.1;21.1
2012;17.08.2012;21:00:40;1018.3;10.672;68;20.5
2012;17.08.2012;21:20:39;1018.5;10.67;69.7;20.1
2012;17.08.2012;21:40:39;1018.6;10.443;70.4;19.6
2012;17.08.2012;22:20:39;1018.7;10.255;70.9;19.2
2012;17.08.2012;22:40:39;1018.7;10.198;72.3;18.8
2012;17.08.2012;23:00:39;1018.8;10.173;73.5;18.5
2012;17.08.2012;23:40:39;1018.9;9.943;73.7;18.1
2012;18.08.2012;00:00:40;1018.9;9.875;74.6;17.8
2012;18.08.2012;00:20:40;1018.9;9.851;76.8;17.3
2012;18.08.2012;00:40:41;1019;9.765;78.6;16.8
2012;18.08.2012;01:00:40;1018.9;9.761;81.1;16.3
2012;18.08.2012;01:20:40;1018.9;9.645;81.7;16
2012;18.08.2012;01:40:39;1018.8;9.694;82.1;16
2012;18.08.2012;02:00:42;1018.7;9.614;83;15.7
2012;18.08.2012;02:20:41;1018.6;9.727;84.5;15.6
2012;18.08.2012;02:40:39;1018.5;9.85;85;15.7
2012;18.08.2012;03:00:39;1018.5;9.655;85.5;15.3
2012;18.08.2012;03:20:39;1018.5;9.495;86.3;14.9
2012;18.08.2012;03:40:38;1018.5;9.62;86.3;15.1
2012;18.08.2012;04:00:39;1018.5;9.574;87;14.9
2012;18.08.2012;04:20:40;1018.4;9.41;87.2;14.6
2012;18.08.2012;04:40:39;1018.4;9.316;86.9;14.5
2012;18.08.2012;05:00:40;1018.4;9.494;87.4;14.7
2012;18.08.2012;05:20:39;1018.3;9.546;87.3;14.8
2012;18.08.2012;05:40:39;1018.3;9.69;86.9;15.1
2012;18.08.2012;06:00:39;1018.3;9.656;86.6;15.1
2012;18.08.2012;06:20:39;1018.3;9.69;86.9;15.1
2012;18.08.2012;06:40:39;1018.3;9.771;86.5;15.3
2012;18.08.2012;07:00:40;1018.4;9.794;86.7;15.3
2012;18.08.2012;07:20:39;1018.4;9.846;86.6;15.4
2012;18.08.2012;07:40:39;1018.4;9.898;86.5;15.5
2012;18.08.2012;08:00:39;1018.5;9.74;86.8;15.2
2012;18.08.2012;08:20:39;1018.5;9.921;86.7;15.5
2012;18.08.2012;08:40:39;1018.5;9.856;84.5;15.8
2012;18.08.2012;09:00:39;1018.4;9.757;84.2;15.7
2012;18.08.2012;09:20:39;1018.4;9.694;82.6;15.9
2012;18.08.2012;09:40:40;1018.4;9.754;83.1;15.9
2012;18.08.2012;10:00:40;1018.4;9.814;83.6;15.9
2012;18.08.2012;10:20:39;1018.4;9.873;82.5;16.2
2012;18.08.2012;10:40:39;1018.5;10.028;82.2;16.5
2012;18.08.2012;11:00:39;1018.6;9.859;82.4;16.2
2012;18.08.2012;11:20:40;1018.6;9.956;83.2;16.2
2012;18.08.2012;11:40:40;1018.7;10.044;83.4;16.3
2012;18.08.2012;12:00:40;1018.7;9.815;80.5;16.5
2012;18.08.2012;12:20:39;1018.7;9.954;81.1;16.6
2012;18.08.2012;12:40:39;1018.7;10.179;78.8;17.4
2012;18.08.2012;13:00:39;1018.5;10.418;79.1;17.7
2012;18.08.2012;13:20:39;1018.5;10.302;75.8;18.2
2012;18.08.2012;13:40:40;1018.3;10.442;72.6;19.1
2012;18.08.2012;14:00:41;1018.2;10.286;70.2;19.4
2012;18.08.2012;14:20:39;1018.1;10.683;66.4;20.9
2012;18.08.2012;14:40:39;1018;10.818;64;21.7
2012;18.08.2012;15:40:39;1017.5;11.43;60.9;23.4
2012;18.08.2012;16:00:39;1017.3;11.253;61.8;22.9
2012;18.08.2012;16:20:40;1017.1;10.842;57.8;23.4
2012;18.08.2012;16:40:40;1016.9;10.782;55.1;24.1
2012;18.08.2012;17:20:39;1016.5;10.702;53.7;24.4
2012;18.08.2012;17:40:41;1016.3;9.865;48.1;24.9
2012;18.08.2012;18:00:39;1016.3;10.659;53.8;24.3
2012;18.08.2012;19:00:41;1016;12.291;66.1;23.2
2012;18.08.2012;19:40:39;1016.3;12.555;74.4;21.6
2012;18.08.2012;20:00:43;1016.4;11.111;65.2;21.8
2012;18.08.2012;20:20:38;1016.5;10.76;62.8;21.9
2012;18.08.2012;20:40:39;1016.6;11.674;69.3;21.6
2012;18.08.2012;21:00:40;1016.7;11.913;73.8;20.9
2012;18.08.2012;21:20:39;1016.9;12.135;74.7;21
2012;18.08.2012;21:40:39;1017.1;11.875;73.6;20.9
2012;18.08.2012;22:00:39;1017.4;11.313;71.5;20.6
2012;18.08.2012;22:20:39;1017.5;10.708;65.7;21.1
2012;18.08.2012;22:40:39;1017.6;10.457;63.8;21.2
2012;18.08.2012;23:00:41;1017.7;10.589;65.8;20.9
2012;18.08.2012;23:20:40;1017.8;10.648;67.4;20.6
2012;18.08.2012;23:40:39;1017.9;10.788;71.3;19.9
2012;19.08.2012;00:00:40;1018.1;11.243;72.9;20.2
2012;19.08.2012;00:20:39;1018.2;11.288;74.1;20
2012;19.08.2012;00:40:39;1018.2;11.044;76.7;19.1
2012;19.08.2012;01:00:41;1018.1;11.088;77;19.1
2012;19.08.2012;01:20:39;1018.1;10.835;74.8;19.2
2012;19.08.2012;01:40:40;1018;11.124;78.7;18.8
2012;19.08.2012;02:00:41;1018.1;11.095;78.5;18.8
2012;19.08.2012;02:20:39;1018.1;10.941;78.9;18.5
2012;19.08.2012;02:40:39;1018.1;11.221;81.9;18.3
2012;19.08.2012;03:00:43;1018.1;10.994;81.8;18
2012;19.08.2012;03:20:39;1018.1;10.734;79.4;18.1
2012;19.08.2012;03:40:40;1018.1;10.25;82.9;16.7
2012;19.08.2012;04:00:40;1018.1;10.678;83.6;17.2
2012;19.08.2012;04:20:39;1018.1;10.451;82.9;17
2012;19.08.2012;04:40:39;1018.1;10.276;83.1;16.7
2012;19.08.2012;05:00:39;1018.1;10.538;82;17.3
2012;19.08.2012;05:20:39;1018;10.321;82.4;16.9
2012;19.08.2012;05:40:39;1018;10.398;84.6;16.6
2012;19.08.2012;06:00:41;1018.1;10.222;83.2;16.6
2012;19.08.2012;06:20:39;1018.1;10.16;82.7;16.6
2012;19.08.2012;06:40:39;1018.1;10.444;83.9;16.8
2012;19.08.2012;07:00:39;1018.2;10.278;82.6;16.8
2012;19.08.2012;07:20:39;1018.3;10.337;83.6;16.7
2012;19.08.2012;07:40:39;1018.3;10.423;82.7;17
2012;19.08.2012;08:00:40;1018.4;10.518;82.4;17.2
2012;19.08.2012;08:20:39;1018.5;10.699;83.8;17.2
2012;19.08.2012;08:40:39;1018.6;10.89;82.1;17.8
2012;19.08.2012;09:00:40;1018.6;11.074;85.6;17.4
2012;19.08.2012;09:20:39;1018.7;11.235;85.2;17.7
2012;19.08.2012;09:40:39;1018.7;11.233;83.6;18
2012;19.08.2012;10:00:39;1018.8;11.493;85.5;18
2012;19.08.2012;10:20:39;1018.8;11.336;83.3;18.2
2012;19.08.2012;10:40:39;1018.8;11.724;86.1;18.2
2012;19.08.2012;11:00:39;1018.8;11.866;85.5;18.5
2012;19.08.2012;11:20:39;1018.7;11.84;83.2;18.9
2012;19.08.2012;11:40:41;1018.6;11.729;79.9;19.4
2012;19.08.2012;12:00:39;1018.5;12.324;81.3;19.9
2012;19.08.2012;12:20:39;1018.4;11.821;76.6;20.2
2012;19.08.2012;13:20:40;1018.2;11.937;72.7;21.2
2012;19.08.2012;13:40:39;1018.1;11.659;70.6;21.3
2012;19.08.2012;14:00:39;1018;11.913;69.5;21.9
2012;19.08.2012;14:40:39;1017.8;11.694;69.5;21.6
2012;19.08.2012;15:00:39;1017.7;11.314;63.3;22.6
2012;19.08.2012;16:00:39;1017.5;12.137;67.8;22.6
2012;19.08.2012;16:20:40;1017.5;12.141;67;22.8
2012;19.08.2012;16:40:40;1017.4;12.256;66;23.2
2012;19.08.2012;17:00:41;1017.4;11.183;59.6;23.4
2012;19.08.2012;17:20:40;1017.4;11.833;63;23.4
2012;19.08.2012;17:40:39;1017.3;10.945;58;23.5
2012;19.08.2012;18:00:39;1017.3;10.923;59.3;23.1
2012;19.08.2012;18:20:39;1017.3;10.99;55.5;24.3
2012;19.08.2012;18:40:39;1017.4;10.502;54.7;23.8
2012;19.08.2012;19:00:40;1017.5;10.279;55.2;23.3
2012;19.08.2012;19:20:39;1017.6;10.268;56.5;22.9
2012;19.08.2012;20:00:39;1017.9;10.426;59.5;22.3
2012;19.08.2012;21:20:39;1018.8;11.254;70.8;20.7
2012;19.08.2012;21:40:43;1019;11.324;74.4;20
2012;19.08.2012;22:00:41;1019.2;10.473;70.2;19.7
2012;19.08.2012;22:20:39;1019.5;9.812;67.1;19.4
2012;19.08.2012;23:00:40;1020.2;9.623;74.2;17.5
2012;19.08.2012;23:40:40;1020.9;10.318;84.2;16.6
2012;20.08.2012;00:00:41;1021;10.367;84.6;16.6
2012;20.08.2012;00:20:40;1020.8;10.346;85.5;16.4
2012;20.08.2012;00:40:39;1020.7;10.834;87.2;16.8
2012;20.08.2012;01:00:40;1020.9;10.991;86.8;17.1
2012;20.08.2012;01:20:40;1021.2;10.471;86;16.5
2012;20.08.2012;01:40:41;1021.3;10.169;84.1;16.4
2012;20.08.2012;02:00:40;1021.3;10.541;88.8;16.1
2012;20.08.2012;02:20:40;1021.3;10.625;89.5;16.1
2012;20.08.2012;02:40:39;1021.2;10.871;89.8;16.4
2012;20.08.2012;03:00:39;1021.2;11.079;90.9;16.5
2012;20.08.2012;03:20:39;1021.1;11.086;89.8;16.7
2012;20.08.2012;03:40:39;1021;10.684;87.7;16.5
2012;20.08.2012;04:00:40;1020.9;10.351;87.2;16.1
2012;20.08.2012;04:20:40;1020.8;10.433;89;15.9
2012;20.08.2012;04:40:41;1020.6;10.441;90.2;15.7
2012;20.08.2012;05:20:39;1020.3;10.11;86.8;15.8
2012;20.08.2012;05:40:41;1020.1;10.089;86.6;15.8
2012;20.08.2012;06:00:39;1020;9.628;82.7;15.8
2012;20.08.2012;06:20:40;1019.9;9.357;80.4;15.8
2012;20.08.2012;07:00:39;1020;9.202;79.6;15.7
2012;20.08.2012;07:20:39;1019.9;9.082;80.1;15.4
2012;20.08.2012;07:40:39;1020;9.143;79.1;15.7
2012;20.08.2012;08:00:41;1019.9;9.169;78.3;15.9
2012;20.08.2012;09:00:40;1020;10.127;88.6;15.5
2012;20.08.2012;09:20:40;1020.1;10.052;87.4;15.6
2012;20.08.2012;09:40:39;1020.2;9.82;83.8;15.9
2012;20.08.2012;10:00:39;1020.3;9.739;82.6;16
2012;20.08.2012;10:20:42;1020.3;9.984;84.1;16.1
2012;20.08.2012;10:40:40;1020.4;10.162;84.5;16.3
2012;20.08.2012;11:00:39;1020.3;10.241;84.6;16.4
2012;20.08.2012;11:20:41;1020.4;10.326;85.3;16.4
2012;20.08.2012;11:40:39;1020.4;10.634;85.6;16.8
2012;20.08.2012;12:20:39;1020.3;10.869;85.8;17.1
2012;20.08.2012;12:40:39;1020.2;10.682;83.8;17.2
2012;20.08.2012;13:00:39;1020.1;10.308;79.9;17.4
2012;20.08.2012;13:40:39;1019.9;10.48;77.2;18.2
2012;20.08.2012;14:20:39;1019.7;10.41;76.2;18.3
2012;20.08.2012;14:40:39;1019.6;10.498;75.4;18.6
2012;20.08.2012;15:00:39;1019.5;10.571;75.9;18.6
2012;20.08.2012;15:20:40;1019.3;10.914;75.9;19.1
2012;20.08.2012;16:20:39;1019;10.233;74.4;18.4
2012;20.08.2012;16:40:39;1018.8;10.232;75.8;18.1
2012;20.08.2012;17:00:40;1018.8;10.257;75.5;18.2
2012;20.08.2012;17:40:39;1018.7;10.034;72.5;18.5
2012;20.08.2012;18:20:39;1018.6;10.237;76.3;18
2012;20.08.2012;21:00:40;1018.9;10.111;79.8;17.1
2012;20.08.2012;21:40:39;1018.8;10.221;82.2;16.8
2012;20.08.2012;22:00:39;1018.8;10.259;82.5;16.8
2012;20.08.2012;22:20:39;1018.8;10.231;82.8;16.7
2012;20.08.2012;22:40:38;1018.8;10.344;83.7;16.7
2012;20.08.2012;23:00:39;1018.7;10.266;83.6;16.6
2012;20.08.2012;23:20:39;1018.8;10.088;82.7;16.5
2012;20.08.2012;23:40:39;1019;10.172;83.4;16.5
2012;21.08.2012;00:00:39;1019;9.947;82.1;16.4
2012;21.08.2012;00:20:42;1018.8;9.997;82.5;16.4
2012;21.08.2012;01:00:38;1018.7;10.057;83.5;16.3
2012;21.08.2012;02:20:39;1018.3;10.093;84.3;16.2
2012;21.08.2012;02:40:39;1018.2;10.132;85.7;16
2012;21.08.2012;03:20:40;1018;10.152;86.4;15.9
2012;21.08.2012;05:20:39;1017.2;9.962;84.2;16
2012;21.08.2012;05:40:39;1017.1;10.107;85.4;16
2012;21.08.2012;06:20:39;1016.9;10.127;86.1;15.9
2012;21.08.2012;06:40:39;1016.9;10.067;85.6;15.9
2012;21.08.2012;07:00:40;1016.9;10.008;85.1;15.9
2012;21.08.2012;07:20:39;1016.9;10.049;86;15.8
2012;21.08.2012;07:40:39;1016.9;9.99;85.5;15.8
2012;21.08.2012;08:00:39;1016.9;9.943;85.1;15.8
2012;21.08.2012;08:20:39;1016.9;10.056;85.5;15.9
